,Game Result,Game Mode,Time Length,MMR or Elo,Skill Rank,Relic 1,Relic 2,KDA,Ranked,Level,Total_Gold,Class,God,Gold Per Minute,Damage Dealt,In Hand Damage Dealt,Damage Taken,Damage Mitigated,Team Healing,Self Healing,Structure Damage,Wards,Distance Traveled,Kills,Deaths,Assists
890,1,Conquest,35,17,45 ,Beads,Blink,"
1.44 
",1,20,"18536
",Mage,Isis,530,871.9428571428572,76.22857142857143,704.5714285714286,178.17142857142858,6548,233.02857142857144,34.25714285714286,0.2571428571428571,17222.2,0.2,0.2571428571428571,0.34285714285714286
891,0,Conquest,34,-18,-78 ,Heavenly,Sunder,"
4 
",1,20,"18218
",Warrior,Achilles,536,803.6764705882352,206.26470588235293,837.6176470588235,726.3529411764706,0,179.91176470588235,0.0,0.2647058823529412,22725.176470588234,0.29411764705882354,0.11764705882352941,0.35294117647058826
892,0,Conquest,20,-78,-203 ,Horrific,Teleport,"
1.4 
",0,15,"9843
",Guardian,Artio,492,876.3,89.3,1441.4,1443.65,880,673.75,0.0,0.05,19222.7,0.2,0.25,0.3
893,1,Conquest,20,17,150 ,Aegis,Beads,"
4 
",1,19,"12893
",Hunter,Izanami,645,772.5,511.2,528.3,190.85,0,42.35,197.7,0.2,18656.5,0.4,0.15,0.4
894,1,Conquest,32,17,47 ,Beads,Blink,"
5 
",1,20,"17351
",Mage,Nox,542,755.84375,46.59375,386.84375,138.375,0,84.375,41.0625,0.34375,20793.21875,0.1875,0.0625,0.25
895,0,Conquest,27,-16,-237 ,Aegis,Beads,"
1.83 
",1,20,"13504
",Assassin,Thor,500,701.8148148148148,195.0,781.5925925925926,365.9259259259259,0,111.5925925925926,0.0,0.18518518518518517,18441.074074074073,0.37037037037037035,0.2222222222222222,0.07407407407407407
896,0,Conquest,26,-17,-56 ,Shell,Heavenly,"
1.14 
",1,18,"13042
",Guardian,Jormungandr,502,779.1153846153846,77.76923076923077,974.5,820.0,0,56.42307692307692,0.0,0.23076923076923078,19119.73076923077,0.15384615384615385,0.2692307692307692,0.3076923076923077
897,0,Conquest,28,-18,-124 ,Aegis,Beads,"
0.57 
",1,19,"12544
",Mage,Nu Wa,448,850.5714285714286,121.67857142857143,540.6785714285714,205.07142857142858,0,5.357142857142857,19.678571428571427,0.32142857142857145,17812.428571428572,0.07142857142857142,0.25,0.14285714285714285
898,1,Conquest,24,19,282 ,Blink,Beads,"
14 
",1,20,"18161
",Assassin,Mercury,757,655.0416666666666,345.7083333333333,684.8333333333334,342.1666666666667,0,362.0416666666667,193.66666666666666,0.125,27673.75,0.375,0.041666666666666664,0.4166666666666667
899,0,Conquest,27,-18,-196 ,Beads,Blink,"
3 
",1,20,"16570
",Assassin,Bakasura,614,670.4444444444445,454.7037037037037,838.7777777777778,370.22222222222223,0,342.6666666666667,60.592592592592595,0.2222222222222222,22664.037037037036,0.4074074074074074,0.14814814814814814,0.07407407407407407
900,0,Conquest,29,-16,-75 ,Aegis,Beads,"
1.06 
",1,20,"14362
",Mage,Zeus,495,690.551724137931,123.34482758620689,770.4137931034483,244.27586206896552,0,162.13793103448276,0.0,0.20689655172413793,16460.655172413793,0.20689655172413793,0.27586206896551724,0.1724137931034483
901,1,Conquest,27,10,91 ,Beads,Blink,"
7.83 
",1,20,"18911
",Assassin,Pele,700,1437.9259259259259,560.9629629629629,1175.7407407407406,656.9629629629629,0,560.6666666666666,53.48148148148148,0.25925925925925924,20586.14814814815,0.7777777777777778,0.1111111111111111,0.18518518518518517
902,0,Conquest,27,-16,-116 ,Heavenly,Blink,"
1.13 
",1,17,"12540
",Guardian,Sylvanus,464,455.2962962962963,86.5925925925926,731.8518518518518,865.1111111111111,3630,256.8888888888889,0.0,0.3333333333333333,18171.814814814814,0.1111111111111111,0.14814814814814814,0.1111111111111111
903,1,Conquest,31,16,92 ,Beads,Blink,"
3.63 
",1,20,"20020
",Hunter,Medusa,646,730.8709677419355,354.38709677419354,762.0,388.83870967741933,0,486.258064516129,380.5806451612903,0.22580645161290322,20790.709677419356,0.25806451612903225,0.12903225806451613,0.41935483870967744
904,1,Conquest,26,17,122 ,Beads,Blink,"
2.88 
",1,20,"16009
",Mage,Agni,616,582.8461538461538,70.84615384615384,608.8461538461538,211.53846153846155,0,268.61538461538464,32.19230769230769,0.3076923076923077,21851.76923076923,0.2692307692307692,0.15384615384615385,0.34615384615384615
905,0,Conquest,23,-18,-183 ,Aegis,Beads,"
2 
",1,19,"12814
",Mage,Hel,557,454.04347826086956,37.0,768.2608695652174,360.04347826086956,7728,276.0869565217391,24.565217391304348,0.13043478260869565,19036.434782608696,0.30434782608695654,0.21739130434782608,0.2608695652173913
906,0,Conquest,26,-18,-60 ,Beads,Blink,"
4 
",1,20,"14212
",Mage,Scylla,547,971.1153846153846,111.07692307692308,708.3846153846154,254.07692307692307,0,239.73076923076923,0.0,0.3076923076923077,19729.46153846154,0.38461538461538464,0.11538461538461539,0.15384615384615385
907,0,Conquest,25,-19,-197 ,Aegis,Beads,"
1.14 
",1,20,"13752
",Mage,Thoth,550,721.52,19.48,736.96,224.84,0,166.56,19.48,0.28,19167.0,0.24,0.28,0.16
908,1,Conquest,24,16,138 ,Thorns,Blink,"
1.4 
",1,19,"13807
",Warrior,Nike,575,629.1666666666666,177.125,747.25,482.125,0,160.625,62.708333333333336,0.20833333333333334,20926.083333333332,0.125,0.20833333333333334,0.3333333333333333
909,0,Conquest,31,-16,-131 ,Aegis,Beads,"
6.5 
",1,20,"17227
",Mage,Aphrodite,556,770.0,169.19354838709677,769.9032258064516,328.64516129032256,12978,540.9032258064516,69.51612903225806,0.2903225806451613,19790.0,0.22580645161290322,0.06451612903225806,0.3870967741935484
910,1,Conquest,30,9,30 ,Aegis,Beads,"
7.67 
",1,20,"18461
",Mage,Ra,615,1129.6666666666667,60.06666666666667,661.3,298.53333333333336,16715,344.6666666666667,108.0,0.16666666666666666,20963.966666666667,0.5333333333333333,0.1,0.4666666666666667
911,0,Conquest,22,-17,-113 ,Beads,Blink,"
1 
",1,17,"10868
",Mage,Zhong Kui,494,880.4090909090909,119.22727272727273,663.0454545454545,389.3636363636364,0,198.36363636363637,0.0,0.2727272727272727,18446.31818181818,0.22727272727272727,0.22727272727272727,0.0
912,1,Conquest,30,17,48 ,Aegis,Beads,"
3 
",1,20,"16690
",Hunter,Cernunnos,556,834.0333333333333,433.56666666666666,555.2,196.43333333333334,0,178.46666666666667,19.233333333333334,0.13333333333333333,18687.033333333333,0.26666666666666666,0.13333333333333333,0.26666666666666666
913,1,Conquest,26,8,91 ,Beads,Blink,"
3.88 
",1,20,"17508
",Assassin,Ravana,673,830.3846153846154,234.26923076923077,663.0,356.6923076923077,0,232.19230769230768,223.53846153846155,0.23076923076923078,21915.153846153848,0.4230769230769231,0.15384615384615385,0.34615384615384615
914,1,Conquest,28,7,204 ,Aegis,Beads,"
2.8 
",1,20,"17964
",Mage,Baron Samedi,642,706.2857142857143,48.285714285714285,654.9285714285714,261.5,3419,216.78571428571428,43.17857142857143,0.17857142857142858,19641.678571428572,0.32142857142857145,0.17857142857142858,0.35714285714285715
915,1,Conquest,32,7,66 ,Aegis,Beads,"
3.33 
",1,20,"19856
",Hunter,Rama,621,964.03125,748.4375,731.71875,269.4375,0,268.125,141.625,0.375,17557.21875,0.40625,0.1875,0.4375
916,1,Conquest,19,15,206 ,Beads,Blink,"
4 
",1,17,"11573
",Hunter,Cupid,609,641.8421052631579,364.10526315789474,443.4736842105263,161.0,1187,144.26315789473685,391.7894736842105,0.21052631578947367,18131.157894736843,0.2631578947368421,0.10526315789473684,0.3157894736842105
917,1,Conquest,23,9,40 ,Beads,Blink,"
2.08 
",1,20,"14913
",Mage,Anubis,648,983.4782608695652,28.52173913043478,621.1739130434783,323.2608695652174,0,253.7826086956522,55.47826086956522,0.21739130434782608,15525.95652173913,0.43478260869565216,0.2608695652173913,0.21739130434782608
918,1,Conquest,32,17,57 ,Aegis,Beads,"
7.33 
",1,20,"20943
",Mage,Thoth,654,822.9375,54.0,448.0625,125.25,0,168.875,141.125,0.25,19679.96875,0.5625,0.09375,0.25
919,1,Conquest,24,16,343 ,Thorns,Teleport,"
10.5 
",1,20,"12988
",Guardian,Artio,541,722.5833333333334,98.25,1192.2916666666667,1537.375,1753,626.6666666666666,6.416666666666667,0.16666666666666666,20342.666666666668,0.20833333333333334,0.041666666666666664,0.4583333333333333
920,1,Conquest,13,13,66 ,Thorns,Teleport,"
6.5 
",1,15,"8785
",Warrior,Sun Wukong,676,718.4615384615385,199.53846153846155,816.3846153846154,792.0,0,489.38461538461536,1.8461538461538463,0.15384615384615385,19354.0,0.38461538461538464,0.0,0.23076923076923078
921,1,Conquest,16,12,18 ,Beads,Blink,"
8 
",1,18,"12442
",Mage,Scylla,778,765.1875,149.5,480.8125,177.0625,0,285.75,186.4375,0.25,20229.875,0.4375,0.0,0.125
922,0,Assault,11,-11,-41 ,Meditation,Blink,"
2.25 
",0,17,"10493
",Mage,Poseidon,954,1481.4545454545455,258.6363636363636,1478.7272727272727,417.3636363636364,1482,444.90909090909093,7.909090909090909,0.0,18544.0,0.7272727272727273,0.5454545454545454,1.0
923,1,Conquest,34,18,268 ,Thorns,Beads,"
3.88 
",1,20,"16914
",Warrior,Nike,497,815.8529411764706,195.7058823529412,1062.1176470588234,1011.4117647058823,0,52.3235294117647,51.205882352941174,0.14705882352941177,19846.29411764706,0.17647058823529413,0.11764705882352941,0.5588235294117647
924,1,Conquest,28,16,95 ,Beads,Blink,"
1.29 
",1,20,"16332
",Mage,Anubis,583,690.6785714285714,25.142857142857142,761.9285714285714,384.4642857142857,0,349.32142857142856,44.67857142857143,0.2857142857142857,16440.14285714286,0.25,0.25,0.14285714285714285
925,1,Conquest,34,16,94 ,Beads,Blink,"
1.3 
",1,20,"20675
",Assassin,Arachne,608,812.2058823529412,549.4117647058823,1294.5294117647059,693.2352941176471,0,574.9705882352941,105.88235294117646,0.14705882352941177,20515.882352941175,0.29411764705882354,0.29411764705882354,0.17647058823529413
926,0,Conquest,52,-17,-101 ,Aegis,Beads,"
1.36 
",1,20,"25965
",Mage,The Morrigan,499,776.9230769230769,84.73076923076923,482.75,158.92307692307693,0,123.9423076923077,65.28846153846153,0.23076923076923078,21320.923076923078,0.07692307692307693,0.1346153846153846,0.21153846153846154
927,0,Conquest,24,-17,-69 ,Heavenly,Blink,"
1.4 
",1,17,"12480
",Guardian,Ymir,520,408.625,65.0,858.7083333333334,569.2916666666666,0,79.70833333333333,0.0,0.20833333333333334,19545.083333333332,0.16666666666666666,0.20833333333333334,0.25
928,1,Conquest,25,16,307 ,Heavenly,Blink,"
12 
",1,18,"13675
",Guardian,Kumbhakarna,547,470.28,79.08,829.44,853.8,0,228.88,4.08,0.16,22032.44,0.12,0.0,0.72
929,0,Conquest,13,-16,-110 ,Unchosen,Beads,"
0.67 
",1,11,"6727
",Mage,Kukulkan,517,359.6923076923077,26.307692307692307,370.46153846153845,113.6923076923077,0,9.384615384615385,0.0,0.23076923076923078,18175.923076923078,0.07692307692307693,0.23076923076923078,0.15384615384615385
930,1,Conquest,29,19,79 ,Beads,Blink,"
4.25 
",1,20,"17164
",Assassin,Awilix,592,690.8965517241379,295.9655172413793,800.2068965517242,413.6551724137931,0,176.82758620689654,37.06896551724138,0.20689655172413793,22745.655172413793,0.3103448275862069,0.13793103448275862,0.5517241379310345
931,1,Conquest,24,17,89 ,Beads,Blink,"
10 
",1,20,"14553
",Hunter,Anhur,606,748.4583333333334,456.5,656.9583333333334,268.2916666666667,0,67.45833333333333,231.91666666666666,0.3333333333333333,19424.75,0.25,0.041666666666666664,0.3333333333333333
932,1,Conquest,31,15,51 ,Beads,Blink,"
3.2 
",1,20,"18266
",Mage,Hades,589,943.8064516129032,164.16129032258064,886.8709677419355,907.0645161290323,3918,363.0,34.064516129032256,0.1935483870967742,19064.967741935485,0.1935483870967742,0.16129032258064516,0.6451612903225806
933,1,Conquest,29,17,54 ,Shell,Heavenly,"
6 
",1,20,"15855
",Mage,Kukulkan,547,618.551724137931,122.6896551724138,617.6206896551724,751.551724137931,0,217.58620689655172,32.89655172413793,0.3103448275862069,20823.862068965518,0.10344827586206896,0.06896551724137931,0.6206896551724138
934,0,Conquest,21,-17,-110 ,Aegis,Beads,"
0.64 
",1,16,"10424
",Mage,Raijin,496,428.4761904761905,2.3333333333333335,694.2380952380952,224.57142857142858,0,100.23809523809524,24.0,0.23809523809523808,16496.095238095237,0.14285714285714285,0.3333333333333333,0.14285714285714285
935,1,Conquest,44,17,177 ,Shell,Heavenly,"
2.71 
",1,20,"25131
",Hunter,Ullr,571,584.8636363636364,214.11363636363637,872.2727272727273,727.4090909090909,0,84.04545454545455,32.31818181818182,0.3181818181818182,20498.272727272728,0.29545454545454547,0.1590909090909091,0.2727272727272727
936,1,Conquest,24,16,92 ,Shell,Heavenly,"
11 
",1,19,"14582
",Warrior,Sun Wukong,608,591.1666666666666,171.875,924.125,664.4166666666666,0,329.2083333333333,70.375,0.25,22903.208333333332,0.125,0.0,0.6666666666666666
937,0,Conquest,26,-21,-62 ,Aegis,Beads,"
0.5 
",1,20,"13295
",Hunter,Chernobog,511,686.8846153846154,423.38461538461536,797.8846153846154,282.84615384615387,0,98.03846153846153,2.8076923076923075,0.19230769230769232,18414.69230769231,0.07692307692307693,0.34615384615384615,0.19230769230769232
938,1,Conquest,24,16,64 ,Beads,Blink,"
13.5 
",1,20,"14671
",Mage,Nox,611,696.5833333333334,64.375,463.2916666666667,196.08333333333334,0,28.0,63.833333333333336,0.375,21891.458333333332,0.375,0.0,0.375
939,1,Conquest,38,17,49 ,Aegis,Beads,"
2.36 
",1,20,"19910
",Mage,Kukulkan,524,875.3157894736842,33.578947368421055,580.6315789473684,189.5,0,3.4210526315789473,62.973684210526315,0.21052631578947367,19244.157894736843,0.18421052631578946,0.18421052631578946,0.5
940,0,Conquest,16,-17,-100 ,Aegis,Beads,"
0.6 
",1,12,"7400
",Mage,Agni,463,671.0,80.75,434.6875,107.25,0,113.5625,0.0,0.1875,18875.1875,0.0625,0.3125,0.25
941,0,Conquest,38,-16,-169 ,Aegis,Beads,"
4.5 
",1,20,"19689
",Mage,Raijin,518,933.1315789473684,102.28947368421052,738.7631578947369,341.1842105263158,0,139.26315789473685,13.236842105263158,0.21052631578947367,18942.21052631579,0.2631578947368421,0.07894736842105263,0.18421052631578946
942,1,Conquest,31,16,89 ,Beads,Blink,"
4.25 
",1,20,"18573
",Mage,Isis,599,1213.483870967742,78.45161290322581,760.4193548387096,351.61290322580646,3009,313.9032258064516,36.96774193548387,0.25806451612903225,19547.677419354837,0.3870967741935484,0.12903225806451613,0.3225806451612903
943,0,Conquest,23,-16,-78 ,Beads,Blink,"
0.92 
",1,19,"11796
",Hunter,Anhur,513,568.695652173913,381.30434782608694,846.4782608695652,309.4782608695652,0,15.217391304347826,61.47826086956522,0.17391304347826086,17583.82608695652,0.13043478260869565,0.2608695652173913,0.21739130434782608
944,1,Conquest,37,17,159 ,Aegis,Beads,"
2 
",1,20,"21718
",Mage,Zeus,587,826.3783783783783,58.054054054054056,796.6486486486486,304.97297297297297,0,216.13513513513513,27.37837837837838,0.2702702702702703,16031.243243243243,0.43243243243243246,0.2702702702702703,0.21621621621621623
945,0,Conquest,20,-18,-106 ,Beads,Blink,"
0.83 
",1,16,"10049
",Hunter,Anhur,502,303.7,164.4,552.55,134.55,0,60.7,47.05,0.2,18221.25,0.05,0.15,0.15
946,0,Conquest,24,-17,-174 ,Beads,Blink,"
0.6 
",1,18,"11660
",Hunter,Artemis,486,539.75,312.6666666666667,630.125,221.95833333333334,0,224.375,30.916666666666668,0.125,17094.083333333332,0.08333333333333333,0.20833333333333334,0.08333333333333333
947,0,Conquest,21,0,-85 ,Unchosen,Unchosen,"
0.25 
",1,2,"4058
",Mage,Zeus,193,0.0,0.0,83.47619047619048,6.380952380952381,0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.047619047619047616
948,1,Conquest,21,17,29 ,Beads,Blink,"
11 
",1,20,"14144
",Mage,Scylla,674,661.9047619047619,120.33333333333333,600.7619047619048,195.14285714285714,0,301.8095238095238,125.19047619047619,0.23809523809523808,19333.04761904762,0.2857142857142857,0.047619047619047616,0.47619047619047616
949,1,Conquest,18,17,106 ,Heavenly,Blink,"
8 
",1,15,"11489
",Guardian,Sobek,638,383.1666666666667,41.666666666666664,542.4444444444445,495.8888888888889,0,301.8888888888889,42.833333333333336,0.2222222222222222,21081.666666666668,0.1111111111111111,0.05555555555555555,0.6666666666666666
950,0,Conquest,20,-16,-122 ,Thorns,Teleport,"
0.5 
",1,17,"10093
",Guardian,Kuzenbo,505,383.4,117.6,801.55,872.6,0,275.25,26.2,0.05,19472.2,0.05,0.15,0.05
951,0,Conquest,43,-16,-46 ,Thorns,Teleport,"
3.5 
",1,20,"22789
",Warrior,Bellona,530,1020.5813953488372,393.83720930232556,1131.8837209302326,1486.5348837209303,0,571.3023255813954,26.27906976744186,0.18604651162790697,19678.116279069767,0.20930232558139536,0.09302325581395349,0.23255813953488372
952,0,Conquest,26,-15,-58 ,Aegis,Beads,"
0.83 
",1,20,"13308
",Mage,Janus,512,351.11538461538464,8.615384615384615,681.8461538461538,224.1153846153846,0,244.65384615384616,55.19230769230769,0.2692307692307692,20436.03846153846,0.07692307692307693,0.11538461538461539,0.038461538461538464
953,1,Conquest,30,14,113 ,Beads,Blink,"
11.5 
",1,20,"17769
",Warrior,Chaac,592,545.6333333333333,145.16666666666666,799.4,585.1666666666666,0,515.2666666666667,181.73333333333332,0.23333333333333334,21316.266666666666,0.26666666666666666,0.03333333333333333,0.23333333333333334
954,0,Conquest,46,-17,-67 ,Beads,Blink,"
1.44 
",1,20,"22595
",Assassin,Hun Batz,491,697.6521739130435,192.52173913043478,734.3695652173913,534.0652173913044,0,105.02173913043478,3.9130434782608696,0.34782608695652173,20069.67391304348,0.15217391304347827,0.1956521739130435,0.2608695652173913
955,0,Conquest,26,-17,-94 ,Magic,Heavenly,"
1.08 
",1,17,"10932
",Hunter,Ullr,420,550.7692307692307,222.19230769230768,1220.4615384615386,891.1923076923077,0,111.61538461538461,0.0,0.2692307692307692,19105.0,0.07692307692307693,0.23076923076923078,0.34615384615384615
956,0,Conquest,28,-17,-128 ,Shell,Heavenly,"
0.9 
",1,19,"13656
",Guardian,Terra,488,529.25,70.92857142857143,1029.7857142857142,1035.4642857142858,2422,232.14285714285714,0.0,0.2857142857142857,20962.964285714286,0.03571428571428571,0.17857142857142858,0.25
957,1,Conquest,32,17,77 ,Aegis,Beads,"
11.5 
",1,20,"20989
",Mage,Raijin,656,1246.34375,109.59375,611.75,254.53125,0,307.5,131.0625,0.28125,19214.46875,0.46875,0.0625,0.5
958,1,Conquest,26,17,157 ,Aegis,Beads,"
3 
",1,20,"17104
",Hunter,Medusa,658,893.3461538461538,553.4230769230769,742.3846153846154,310.15384615384613,0,239.6153846153846,311.96153846153845,0.2692307692307692,19579.346153846152,0.34615384615384615,0.19230769230769232,0.46153846153846156
959,1,Conquest,24,17,24 ,Beads,Blink,"
7.25 
",1,20,"16537
",Mage,Scylla,689,1006.5,165.79166666666666,459.875,173.25,0,238.08333333333334,111.08333333333333,0.2916666666666667,18894.375,0.4583333333333333,0.08333333333333333,0.2916666666666667
960,0,Conquest,25,-16,-97 ,Aegis,Beads,"
1.8 
",1,19,"12535
",Mage,Janus,501,503.04,40.52,657.96,131.28,0,142.04,38.16,0.28,20203.84,0.16,0.2,0.4
961,0,Conquest,14,-18,-215 ,Unchosen,Heavenly,"
0.75 
",1,10,"6835
",Guardian,Kumbhakarna,488,221.14285714285714,22.642857142857142,680.3571428571429,311.7857142857143,0,120.64285714285714,0.0,0.21428571428571427,20946.35714285714,0.07142857142857142,0.2857142857142857,0.2857142857142857
962,0,Conquest,31,-20,-81 ,Beads,Blink,"
1 
",0,20,"17135
",Warrior,Hercules,553,699.1935483870968,275.5483870967742,1111.5806451612902,476.61290322580646,0,285.83870967741933,22.70967741935484,0.06451612903225806,18325.677419354837,0.25806451612903225,0.2903225806451613,0.06451612903225806
963,1,Conquest,36,17,84 ,Aegis,Beads,"
2.43 
",1,20,"21584
",Mage,The Morrigan,600,847.6111111111111,124.19444444444444,483.80555555555554,146.30555555555554,0,63.52777777777778,84.13888888888889,0.3055555555555556,19659.777777777777,0.3055555555555556,0.19444444444444445,0.3333333333333333
964,1,Conquest,21,18,134 ,Beads,Blink,"
16 
",1,20,"14641
",Mage,Ao Kuang,697,748.4285714285714,130.57142857142858,823.1428571428571,328.8095238095238,0,593.952380952381,180.0952380952381,0.19047619047619047,23613.904761904763,0.6190476190476191,0.0,0.2857142857142857
965,1,Conquest,23,17,141 ,Ankh,Heavenly,"
15 
",1,18,"13996
",Warrior,Sun Wukong,609,743.5652173913044,186.6086956521739,1121.9130434782608,785.8260869565217,0,315.4782608695652,14.695652173913043,0.391304347826087,22534.608695652172,0.30434782608695654,0.043478260869565216,0.6956521739130435
966,0,Conquest,33,-16,-274 ,Beads,Blink,"
3.25 
",1,20,"17330
",Warrior,Erlang Shen,525,669.6060606060606,290.7878787878788,1055.3636363636363,609.7878787878788,0,240.72727272727272,45.696969696969695,0.36363636363636365,22586.21212121212,0.24242424242424243,0.12121212121212122,0.30303030303030304
967,0,Conquest,28,-17,-67 ,Beads,Blink,"
0.75 
",1,20,"13489
",Mage,Scylla,482,416.57142857142856,54.82142857142857,557.7857142857143,165.14285714285714,0,118.89285714285714,0.0,0.25,16949.5,0.10714285714285714,0.2857142857142857,0.21428571428571427
968,1,Conquest,21,17,89 ,Beads,Blink,"
3.33 
",1,20,"14627
",Hunter,Skadi,697,650.8571428571429,290.1904761904762,433.23809523809524,136.52380952380952,0,73.71428571428571,220.95238095238096,0.2857142857142857,20727.14285714286,0.3333333333333333,0.14285714285714285,0.2857142857142857
